job_name,job_salary,job_area,com_name,com_type,com_size,education,work_year,job_benefits,category_path,crawl_time
FAE现场技术支持-杭州,7000-12000元,杭州·滨江·长河,外企德科数字技术有限公司,合资,10000人以上,本科,1-3年,"Linux, C++, C语言",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:07
结构技术工程师,1.2-1.5万·15薪,杭州·钱塘·白杨,浙江可胜技术股份有限公司,民营,300-499人,本科,5-10年,混凝土结构,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:07
检测实验室技术负责人,9000-15000元,杭州·临安·锦北,浙江锐翱检测技术服务有限公司,民营,20人以下,大专,10年以上,,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:07
海康汽车电子-产品技术支持-国内-杭州,1-1.5万,杭州·滨江·西兴,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,本科,3-5年,,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:07
CAE技术支持工程师,1.2-1.5万,杭州·上城·彭埠,赛玛特传动技术(北京)有限公司,外商独资,20-99人,硕士,1-3年,"结构仿真, NVH仿真, 力学仿真",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:07
水产养殖技术专员/驻场技术员,6000-10000元,杭州·西湖·三墩,杭州尚亚赛生物技术有限公司,民营,20-99人,大专,经验不限,"水产, 鱼类, 虾类, 水产养殖, 技术专员",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:08
诚聘电镀工,1-1.5万·13薪,杭州·临平·东湖,杭州科汀光学技术有限公司,股份制企业,300-499人,硕士,经验不限,镀膜工艺,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:08
快诊调试技术员,8000-12000元,杭州·西湖·三墩,艾康生物技术（杭州）有限公司,外商独资,1000-9999人,本科,5-10年,"IVD, 调试技术, CE认证, FDA认证, ISO13485, 快诊",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:08
诚聘CNC/数控操作-月入9000（步行10分钟内-空调）,7000-9000元,杭州·拱墅·康桥,杭州天桴光电技术有限公司,民营,100-299人,学历不限,经验不限,车床设备,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:25:08
无人机通信工程师,1.2-1.8万,杭州·上城·九堡,河南源达智能科技有限公司,民营,100-299人,本科,3-5年,"无人机研发, 无人机控制算法, 无人机飞控系统, 无人机控制系统",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信技术工程师,7000-10000元,杭州·滨江·长河,北京中利恒优科技有限公司,民营,300-499人,大专,3-5年,"运维, 无线通信, 移动通信, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信实习生,100-150元/天,杭州·滨江·长河,浙江友华数智方舟科技有限公司,民营,1000-9999人,大专,经验不限,移动通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信技术工程师（地铁口 五险一金）,8000-10000元,杭州·萧山·城厢,杭州寰悦科技有限公司,其它,20-99人,大专,1-3年,"无线通信, 研发, 系统级项目经验, 硬件调试与故障定位",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
数通售后工程师,8000-15000元·14薪,杭州·滨江·长河,杭州亮通网络工程有限公司,民营,100-299人,大专,1-3年,"HCIE, 蓝牙/Wi-Fi, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信技术负责人（台州/杭州-轨道交通）,1-1.5万,杭州·滨江·长河,浙江中控信息产业股份有限公司,民营,1000-9999人,本科,3-5年,"专用通信, 地铁, 公安通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
无线通信工程师,4000-8000元,杭州·滨江·西兴,深圳市知瑾羽贸易实业有限公司,20-99人,软件/IT服务,大专,1-3年,"蓝牙/Wi-Fi, 通信算法",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信工程技术员,8000-12000元,杭州·西湖·翠苑,杭州博创电子工程有限公司,20人以下,工程施工,本科,3-5年,"本地网工程, 线路工程",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
通信设计师,面议,杭州·上城·彭埠,江苏基久网络科技有限公司南京分公司,民营,1000-9999人,大专,1-3年,"无线通信, 数据通信, 电力通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
深信服技术专岗,7000-9000元·14薪,杭州·拱墅·祥符,浙江浙大网新图灵信息科技有限公司,股份制企业,500-999人,大专,3-5年,"运维, 硬件/设备运维, 深信服, 云计算",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:16
无人机通信工程师,1.2-1.8万,杭州·上城·九堡,河南源达智能科技有限公司,民营,100-299人,本科,3-5年,"无人机研发, 无人机控制算法, 无人机飞控系统, 无人机控制系统",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
通信技术工程师,7000-10000元,杭州·滨江·长河,北京中利恒优科技有限公司,民营,300-499人,大专,3-5年,"运维, 无线通信, 移动通信, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
数通售后工程师,8000-15000元·14薪,杭州·滨江·长河,杭州亮通网络工程有限公司,民营,100-299人,大专,1-3年,"HCIE, 蓝牙/Wi-Fi, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
通信技术工程师（地铁口 五险一金）,8000-10000元,杭州·萧山·城厢,杭州寰悦科技有限公司,其它,20-99人,大专,1-3年,"无线通信, 研发, 系统级项目经验, 硬件调试与故障定位",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
通信实习生,100-150元/天,杭州·滨江·长河,浙江友华数智方舟科技有限公司,民营,1000-9999人,大专,经验不限,移动通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
通信技术负责人（台州/杭州-轨道交通）,1-1.5万,杭州·滨江·长河,浙江中控信息产业股份有限公司,民营,1000-9999人,本科,3-5年,"专用通信, 地铁, 公安通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:23
无线通信工程师,4000-8000元,杭州·滨江·西兴,深圳市知瑾羽贸易实业有限公司,20-99人,软件/IT服务,大专,1-3年,"蓝牙/Wi-Fi, 通信算法",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:24
通信工程技术员,8000-12000元,杭州·西湖·翠苑,杭州博创电子工程有限公司,20人以下,工程施工,本科,3-5年,"本地网工程, 线路工程",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:24
通信设计师,面议,杭州·上城·彭埠,江苏基久网络科技有限公司南京分公司,民营,1000-9999人,大专,1-3年,"无线通信, 数据通信, 电力通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:24
深信服技术专岗,7000-9000元·14薪,杭州·拱墅·祥符,浙江浙大网新图灵信息科技有限公司,股份制企业,500-999人,大专,3-5年,"运维, 硬件/设备运维, 深信服, 云计算",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:24
无人机通信工程师,1.2-1.8万,杭州·上城·九堡,河南源达智能科技有限公司,民营,100-299人,本科,3-5年,"无人机研发, 无人机控制算法, 无人机飞控系统, 无人机控制系统",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
通信技术工程师,7000-10000元,杭州·滨江·长河,北京中利恒优科技有限公司,民营,300-499人,大专,3-5年,"运维, 无线通信, 移动通信, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
数通售后工程师,8000-15000元·14薪,杭州·滨江·长河,杭州亮通网络工程有限公司,民营,100-299人,大专,1-3年,"HCIE, 蓝牙/Wi-Fi, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
通信技术工程师（地铁口 五险一金）,8000-10000元,杭州·萧山·城厢,杭州寰悦科技有限公司,其它,20-99人,大专,1-3年,"无线通信, 研发, 系统级项目经验, 硬件调试与故障定位",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
通信实习生,100-150元/天,杭州·滨江·长河,浙江友华数智方舟科技有限公司,民营,1000-9999人,大专,经验不限,移动通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
通信技术负责人（台州/杭州-轨道交通）,1-1.5万,杭州·滨江·长河,浙江中控信息产业股份有限公司,民营,1000-9999人,本科,3-5年,"专用通信, 地铁, 公安通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:32
无线通信工程师,4000-8000元,杭州·滨江·西兴,深圳市知瑾羽贸易实业有限公司,20-99人,软件/IT服务,大专,1-3年,"蓝牙/Wi-Fi, 通信算法",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:33
通信工程技术员,8000-12000元,杭州·西湖·翠苑,杭州博创电子工程有限公司,20人以下,工程施工,本科,3-5年,"本地网工程, 线路工程",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:33
通信设计师,面议,杭州·上城·彭埠,江苏基久网络科技有限公司南京分公司,民营,1000-9999人,大专,1-3年,"无线通信, 数据通信, 电力通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:33
深信服技术专岗,7000-9000元·14薪,杭州·拱墅·祥符,浙江浙大网新图灵信息科技有限公司,股份制企业,500-999人,大专,3-5年,"运维, 硬件/设备运维, 深信服, 云计算",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:33
无人机通信工程师,1.2-1.8万,杭州·上城·九堡,河南源达智能科技有限公司,民营,100-299人,本科,3-5年,"无人机研发, 无人机控制算法, 无人机飞控系统, 无人机控制系统",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:40
通信技术工程师,7000-10000元,杭州·滨江·长河,北京中利恒优科技有限公司,民营,300-499人,大专,3-5年,"运维, 无线通信, 移动通信, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:40
数通售后工程师,8000-15000元·14薪,杭州·滨江·长河,杭州亮通网络工程有限公司,民营,100-299人,大专,1-3年,"HCIE, 蓝牙/Wi-Fi, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:40
通信技术工程师（地铁口 五险一金）,8000-10000元,杭州·萧山·城厢,杭州寰悦科技有限公司,其它,20-99人,大专,1-3年,"无线通信, 研发, 系统级项目经验, 硬件调试与故障定位",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:40
通信实习生,100-150元/天,杭州·滨江·长河,浙江友华数智方舟科技有限公司,民营,1000-9999人,大专,经验不限,移动通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:40
通信技术负责人（台州/杭州-轨道交通）,1-1.5万,杭州·滨江·长河,浙江中控信息产业股份有限公司,民营,1000-9999人,本科,3-5年,"专用通信, 地铁, 公安通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:41
无线通信工程师,4000-8000元,杭州·滨江·西兴,深圳市知瑾羽贸易实业有限公司,20-99人,软件/IT服务,大专,1-3年,"蓝牙/Wi-Fi, 通信算法",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:41
通信工程技术员,8000-12000元,杭州·西湖·翠苑,杭州博创电子工程有限公司,20人以下,工程施工,本科,3-5年,"本地网工程, 线路工程",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:41
通信设计师,面议,杭州·上城·彭埠,江苏基久网络科技有限公司南京分公司,民营,1000-9999人,大专,1-3年,"无线通信, 数据通信, 电力通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:41
深信服技术专岗,7000-9000元·14薪,杭州·拱墅·祥符,浙江浙大网新图灵信息科技有限公司,股份制企业,500-999人,大专,3-5年,"运维, 硬件/设备运维, 深信服, 云计算",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:41
无人机通信工程师,1.2-1.8万,杭州·上城·九堡,河南源达智能科技有限公司,民营,100-299人,本科,3-5年,"无人机研发, 无人机控制算法, 无人机飞控系统, 无人机控制系统",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:49
通信技术工程师,7000-10000元,杭州·滨江·长河,北京中利恒优科技有限公司,民营,300-499人,大专,3-5年,"运维, 无线通信, 移动通信, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:49
通信技术工程师（地铁口 五险一金）,8000-10000元,杭州·萧山·城厢,杭州寰悦科技有限公司,其它,20-99人,大专,1-3年,"无线通信, 研发, 系统级项目经验, 硬件调试与故障定位",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:50
通信实习生,100-150元/天,杭州·滨江·长河,浙江友华数智方舟科技有限公司,民营,1000-9999人,大专,经验不限,移动通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:50
数通售后工程师,8000-15000元·14薪,杭州·滨江·长河,杭州亮通网络工程有限公司,民营,100-299人,大专,1-3年,"HCIE, 蓝牙/Wi-Fi, 数据通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:50
通信技术负责人（台州/杭州-轨道交通）,1-1.5万,杭州·滨江·长河,浙江中控信息产业股份有限公司,民营,1000-9999人,本科,3-5年,"专用通信, 地铁, 公安通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:50
无线通信工程师,4000-8000元,杭州·滨江·西兴,深圳市知瑾羽贸易实业有限公司,20-99人,软件/IT服务,大专,1-3年,"蓝牙/Wi-Fi, 通信算法",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:25:50
